471	translate.google.com.mx	5574665384	1	2/18/13	YAJI_DBA                      
4145	www.google.com.sg	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
5104	www.google.iq	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
5983	www.google.ru	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
1985	www.google.com.ly	5574636783	1	2/18/13	YAJI_DBA                      
4046	www.google.com.py	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
4004	www.google.com.pr	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
2921	www.google.it	5575025427	1	2/18/13	YAJI_DBA                      
5920	www.google.rs	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2820	www.google.hu	5574679764	1	2/18/13	YAJI_DBA                      
2296	www.google.com.qa	5574765554	1	2/18/13	YAJI_DBA                      
2412	www.google.com.tw	5574775120	1	2/18/13	YAJI_DBA                      
982	www.google.ba	5574707259	1	2/18/13	YAJI_DBA                      
923	www.google.at	5574633013	1	2/18/13	YAJI_DBA                      
2246	www.google.com.pr	5574687551	1	2/18/13	YAJI_DBA                      
3388	www.google.si	5574636783	1	2/18/13	YAJI_DBA                      
3009	www.google.lt	5574765554	1	2/18/13	YAJI_DBA                      
3274	www.google.pt	5574639304	1	2/18/13	YAJI_DBA                      
4477	www.google.de	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
2132	www.google.com.np	5574707259	1	2/18/13	YAJI_DBA                      
1459	www.google.co.za	5574649121	1	2/18/13	YAJI_DBA                      
6210	www.googletvforum.org	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
4147	www.google.com.sg	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
2904	www.google.it	5574634986	1	2/18/13	YAJI_DBA                      
3640	www.google.com.mx	5575014847	1	3/26/14	SHIDLEKAR_DBA                 
4048	www.google.com.py	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
5373	www.google.lu	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
71	images.google.co.uk	5574630747	1	2/18/13	YAJI_DBA                      
3150	www.google.mu	5574966629	1	2/18/13	YAJI_DBA                      
595	translate.google.de	5574775120	1	2/18/13	YAJI_DBA                      
662	translate.google.gr	5574737746	1	2/18/13	YAJI_DBA                      
5495	www.google.me	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
4614	www.google.ee	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3171	www.google.mv	5574775120	1	2/18/13	YAJI_DBA                      
10	feedproxy.google.com	5574649121	1	2/18/13	YAJI_DBA                      
1703	www.google.com.co	5574628922	1	2/18/13	YAJI_DBA                      
3945	www.google.com.pk	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
5598	www.google.mu	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3823	www.google.com.om	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
3781	www.google.com.np	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
3863	www.google.com.pe	5574640806	1	3/26/14	SHIDLEKAR_DBA                 
334	translate.google.co.jp	5574673347	1	2/18/13	YAJI_DBA                      
4374	www.google.com.uy	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2191	www.google.com.ph	5574634986	1	2/18/13	YAJI_DBA                      
1396	www.google.co.th	5574707259	1	2/18/13	YAJI_DBA                      
153	images.google.fr	5574687551	1	2/18/13	YAJI_DBA                      
5800	www.google.ps	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
3596	www.google.com.mt	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
2618	www.google.es	5574765554	1	2/18/13	YAJI_DBA                      
2862	www.google.iq	5574649121	1	2/18/13	YAJI_DBA                      
5512	www.google.me	5574737088	1	3/26/14	SHIDLEKAR_DBA                 
2538	www.google.dk	5574639304	1	2/18/13	YAJI_DBA                      
2332	www.google.com.sg	5574642932	1	2/18/13	YAJI_DBA                      
2698	www.google.gp	5574636783	1	2/18/13	YAJI_DBA                      
4799	www.google.gp	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
2763	www.google.hr	5574633013	1	2/18/13	YAJI_DBA                      
5695	www.google.nl	5575045102	1	3/26/14	SHIDLEKAR_DBA                 
3472	www.google.tt	5574966629	1	2/18/13	YAJI_DBA                      
4431	www.google.cz	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
658	translate.google.gr	5574679764	1	2/18/13	YAJI_DBA                      
841	webcache.googleusercontent.com	5574674899	1	2/18/13	YAJI_DBA                      
2923	www.google.jo	5574630747	1	2/18/13	YAJI_DBA                      
540	translate.google.com.vn	5574665384	1	2/18/13	YAJI_DBA                      
1432	www.google.co.ve	5574634986	1	2/18/13	YAJI_DBA                      
3005	www.google.lt	5574687551	1	2/18/13	YAJI_DBA                      
4654	www.google.es	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
2845	www.google.ie	5574707259	1	2/18/13	YAJI_DBA                      
2431	www.google.com.ua	5574707259	1	2/18/13	YAJI_DBA                      
233	maps.google.de	5574633013	1	2/18/13	YAJI_DBA                      
4673	www.google.es	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
3114	www.google.mn	5574642932	1	2/18/13	YAJI_DBA                      
830	webcache.googleusercontent.com	5574630747	1	2/18/13	YAJI_DBA                      
1804	www.google.com.eg	5574649121	1	2/18/13	YAJI_DBA                      
1049	www.google.bs	5574679764	1	2/18/13	YAJI_DBA                      
6082	www.google.sk	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
1083	www.google.ca	5574630747	1	2/18/13	YAJI_DBA                      
5703	www.google.no	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
2267	www.google.com.py	5574674899	1	2/18/13	YAJI_DBA                      
2109	www.google.com.ni	5574707259	1	2/18/13	YAJI_DBA                      
3684	www.google.com.my	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
1074	www.google.by	5574707259	1	2/18/13	YAJI_DBA                      
4826	www.google.gp	5574905416	1	3/26/14	SHIDLEKAR_DBA                 
1114	www.google.ch	5574649121	1	2/18/13	YAJI_DBA                      
4193	www.google.com.sv	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2725	www.google.gr	5574665384	1	2/18/13	YAJI_DBA                      
910	www.google.am	5574674899	1	2/18/13	YAJI_DBA                      
645	translate.google.gr	5574628922	1	2/18/13	YAJI_DBA                      
5947	www.google.ru	5574631219	1	3/26/14	SHIDLEKAR_DBA                 
1175	www.google.co.cr	5574630747	1	2/18/13	YAJI_DBA                      
2439	www.google.com.uy	5574628922	1	2/18/13	YAJI_DBA                      
6130	www.google.tn	5574856753	1	3/26/14	SHIDLEKAR_DBA                 
5009	www.google.hu	5574639794	1	3/26/14	SHIDLEKAR_DBA                 
1297	www.google.co.ke	5574642932	1	2/18/13	YAJI_DBA                      
2530	www.google.de	5575025427	1	2/18/13	YAJI_DBA                      
368	translate.google.co.kr	5575025427	1	2/18/13	YAJI_DBA                      
685	translate.google.hu	5574737746	1	2/18/13	YAJI_DBA                      
2990	www.google.lk	5575025427	1	2/18/13	YAJI_DBA                      
4946	www.google.hr	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
1970	www.google.com.lb	5574687551	1	2/18/13	YAJI_DBA                      
2193	www.google.com.ph	5574639304	1	2/18/13	YAJI_DBA                      
1846	www.google.com.gt	5574634986	1	2/18/13	YAJI_DBA                      
1438	www.google.co.ve	5574673347	1	2/18/13	YAJI_DBA                      
5049	www.google.ie	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
439	translate.google.com.hk	5574630747	1	2/18/13	YAJI_DBA                      
929	www.google.at	5574642932	1	2/18/13	YAJI_DBA                      
4456	www.google.cz	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2702	www.google.gp	5574665384	1	2/18/13	YAJI_DBA                      
2113	www.google.com.ni	5574775120	1	2/18/13	YAJI_DBA                      
2050	www.google.com.my	5574633013	1	2/18/13	YAJI_DBA                      
4864	www.google.gr	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
5844	www.google.pt	5574858087	1	3/26/14	SHIDLEKAR_DBA                 
3438	www.google.tn	5574665384	1	2/18/13	YAJI_DBA                      
2946	www.google.kz	5574630747	1	2/18/13	YAJI_DBA                      
5577	www.google.mu	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
2479	www.google.com.vn	5574737746	1	2/18/13	YAJI_DBA                      
2742	www.google.hn	5574634750	1	2/18/13	YAJI_DBA                      
1785	www.google.com.ec	5574679764	1	2/18/13	YAJI_DBA                      
1743	www.google.com.cy	5574737746	1	2/18/13	YAJI_DBA                      
3701	www.google.com.ng	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
4029	www.google.com.py	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
3661	www.google.com.my	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
3007	www.google.lt	5574713581	1	2/18/13	YAJI_DBA                      
2355	www.google.com.sv	5574642932	1	2/18/13	YAJI_DBA                      
3436	www.google.tn	5574642932	1	2/18/13	YAJI_DBA                      
1253	www.google.co.in	5574665384	1	2/18/13	YAJI_DBA                      
273	news.google.com	5574775120	1	2/18/13	YAJI_DBA                      
5030	www.google.hu	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
3964	www.google.com.pk	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
5678	www.google.nl	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
3825	www.google.com.om	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1764	www.google.com.do	5574707259	1	2/18/13	YAJI_DBA                      
1762	www.google.com.do	5574679764	1	2/18/13	YAJI_DBA                      
1211	www.google.co.id	5574687551	1	2/18/13	YAJI_DBA                      
5354	www.google.lt	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
5760	www.google.pl	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
1030	www.google.bg	5574737746	1	2/18/13	YAJI_DBA                      
5070	www.google.ie	5574889203	1	3/26/14	SHIDLEKAR_DBA                 
870	www.google.ae	5574765554	1	2/18/13	YAJI_DBA                      
1251	www.google.co.in	5574642932	1	2/18/13	YAJI_DBA                      
2435	www.google.com.ua	5574775120	1	2/18/13	YAJI_DBA                      
5798	www.google.ps	5574693068	1	3/26/14	SHIDLEKAR_DBA                 
2334	www.google.com.sg	5574665384	1	2/18/13	YAJI_DBA                      
782	translate.google.ro	5575025427	1	2/18/13	YAJI_DBA                      
5247	www.google.jo	5575051929	1	3/26/14	SHIDLEKAR_DBA                 
5518	www.google.me	5574859811	1	3/26/14	SHIDLEKAR_DBA                 
395	translate.google.com	5574634006	1	2/18/13	YAJI_DBA                      
5661	www.google.nl	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
2643	www.google.fi	5574807392	1	2/18/13	YAJI_DBA                      
3026	www.google.lu	5574674899	1	2/18/13	YAJI_DBA                      
2948	www.google.kz	5574634006	1	2/18/13	YAJI_DBA                      
1882	www.google.com.hk	5574765554	1	2/18/13	YAJI_DBA                      
5514	www.google.me	5574852455	1	3/26/14	SHIDLEKAR_DBA                 
4593	www.google.ee	5574630834	1	3/26/14	SHIDLEKAR_DBA                 
4349	www.google.com.uy	5574631264	1	3/26/14	SHIDLEKAR_DBA                 
5131	www.google.is	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
1066	www.google.by	5574639304	1	2/18/13	YAJI_DBA                      
399	translate.google.com	5574639304	1	2/18/13	YAJI_DBA                      
2740	www.google.hn	5574633013	1	2/18/13	YAJI_DBA                      
5133	www.google.is	5574640115	1	3/26/14	SHIDLEKAR_DBA                 
3695	www.google.com.ng	5574636706	1	3/26/14	SHIDLEKAR_DBA                 
412	translate.google.com	5574807392	1	2/18/13	YAJI_DBA                      
1577	www.google.com.bd	5574674899	1	2/18/13	YAJI_DBA                      
5627	www.google.mv	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
325	translate.google.co.jp	5574633013	1	2/18/13	YAJI_DBA                      
1047	www.google.bs	5574673347	1	2/18/13	YAJI_DBA                      
3653	www.google.com.my	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
3043	www.google.lv	5574636783	1	2/18/13	YAJI_DBA                      
1377	www.google.co.nz	5574775120	1	2/18/13	YAJI_DBA                      
2965	www.google.kz	5574807392	1	2/18/13	YAJI_DBA                      
4872	www.google.gr	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
2649	www.google.fr	5574634006	1	2/18/13	YAJI_DBA                      
4056	www.google.com.py	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
115	images.google.com	5575025427	1	2/18/13	YAJI_DBA                      
2180	www.google.com.pe	5574737746	1	2/18/13	YAJI_DBA                      
2515	www.google.de	5574639304	1	2/18/13	YAJI_DBA                      
630	translate.google.fr	5574642932	1	2/18/13	YAJI_DBA                      
2914	www.google.it	5574707259	1	2/18/13	YAJI_DBA                      
487	translate.google.com.tr	5574634006	1	2/18/13	YAJI_DBA                      
4321	www.google.com.ua	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
2832	www.google.ie	5574633013	1	2/18/13	YAJI_DBA                      
1099	www.google.ca	5574737746	1	2/18/13	YAJI_DBA                      
895	www.google.al	5574807392	1	2/18/13	YAJI_DBA                      
105	images.google.com	5574674899	1	2/18/13	YAJI_DBA                      
3083	www.google.me	5574628922	1	2/18/13	YAJI_DBA                      
4917	www.google.hn	5575050289	1	3/26/14	SHIDLEKAR_DBA                 
548	translate.google.com.vn	5574765554	1	2/18/13	YAJI_DBA                      
3423	www.google.sk	5574765554	1	2/18/13	YAJI_DBA                      
2546	www.google.dk	5574707259	1	2/18/13	YAJI_DBA                      
5428	www.google.lv	5574670702	1	3/26/14	SHIDLEKAR_DBA                 
858	www.google.ae	5574636783	1	2/18/13	YAJI_DBA                      
813	translate.googleusercontent.com	5574639304	1	2/18/13	YAJI_DBA                      
853	www.google.ae	5574630747	1	2/18/13	YAJI_DBA                      
3545	www.google.com.ly	5574753751	1	3/26/14	SHIDLEKAR_DBA                 
4483	www.google.de	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
914	www.google.am	5574713581	1	2/18/13	YAJI_DBA                      
5095	www.google.iq	5574643520	1	3/26/14	SHIDLEKAR_DBA                 
2851	www.google.ie	5574966629	1	2/18/13	YAJI_DBA                      
5869	www.google.ro	5574637504	1	3/26/14	SHIDLEKAR_DBA                 
159	images.google.fr	5574807392	1	2/18/13	YAJI_DBA                      
6195	www.googletvforum.org	5574633365	1	3/26/14	SHIDLEKAR_DBA                 
2504	www.google.cz	5574775120	1	2/18/13	YAJI_DBA                      
1505	www.google.com.	5574649121	1	2/18/13	YAJI_DBA                      
241	maps.google.de	5574665384	1	2/18/13	YAJI_DBA                      
3219	www.google.no	5574966629	1	2/18/13	YAJI_DBA                      
201	images.google.ru	5574713581	1	2/18/13	YAJI_DBA                      
4176	www.google.com.sg	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
5440	www.google.lv	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2035	www.google.com.mx	5574665384	1	2/18/13	YAJI_DBA                      
4319	www.google.com.ua	5574649640	1	3/26/14	SHIDLEKAR_DBA                 
2340	www.google.com.sg	5574713581	1	2/18/13	YAJI_DBA                      
935	www.google.at	5574687551	1	2/18/13	YAJI_DBA                      
5360	www.google.lt	5574910768	1	3/26/14	SHIDLEKAR_DBA                 
4258	www.google.com.tr	5575041362	1	3/26/14	SHIDLEKAR_DBA                 
2279	www.google.com.qa	5574630747	1	2/18/13	YAJI_DBA                      
3095	www.google.me	5574674899	1	2/18/13	YAJI_DBA                      
4544	www.google.dk	5575041168	1	3/26/14	SHIDLEKAR_DBA                 
2811	www.google.hu	5574634750	1	2/18/13	YAJI_DBA                      
729	translate.google.nl	5574707259	1	2/18/13	YAJI_DBA                      
5358	www.google.lt	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
1627	www.google.com.bn	5574713581	1	2/18/13	YAJI_DBA                      
1036	www.google.bs	5574628922	1	2/18/13	YAJI_DBA                      
3524	www.google.com.lb	5575051511	1	3/26/14	SHIDLEKAR_DBA                 
3299	www.google.ro	5574649121	1	2/18/13	YAJI_DBA                      
2727	www.google.gr	5574674899	1	2/18/13	YAJI_DBA                      
5522	www.google.me	5574889594	1	3/26/14	SHIDLEKAR_DBA                 
2361	www.google.com.sv	5574687551	1	2/18/13	YAJI_DBA                      
1707	www.google.com.co	5574634750	1	2/18/13	YAJI_DBA                      
2422	www.google.com.ua	5574636783	1	2/18/13	YAJI_DBA                      
4971	www.google.ht	5574641592	1	3/26/14	SHIDLEKAR_DBA                 
5930	www.google.rs	5574881131	1	3/26/14	SHIDLEKAR_DBA                 
3341	www.google.ru	5574634986	1	2/18/13	YAJI_DBA                      
1993	www.google.com.ly	5574687551	1	2/18/13	YAJI_DBA                      
727	translate.google.nl	5574679764	1	2/18/13	YAJI_DBA                      
4399	www.google.com.vn	5574646203	1	3/26/14	SHIDLEKAR_DBA                 
1116	www.google.ch	5574673347	1	2/18/13	YAJI_DBA                      
2891	www.google.is	5574707259	1	2/18/13	YAJI_DBA                      
